9223372036854775807	0.0	False
9223372036854775807	0.0	False
9223372036854775806	0.0	False
9223372036854775805	0.0	False
9223372036854775804	0.0	False
9223372036854775803	0.0	False
9223372036854775802	0.0	False
9223372036854775801	0.0	False
9223372036854775800	0.0	False
9223372036854775799	0.0	False
460804913	0.0	False
460804914	0.0	False
460804912	0.0	False
460804913	0.0	False
460804913	2.803502321243286	False
179426549	0.9464690685272217	True
32416190071	0.0	28
9223372036854775807	0.0	24
9223372036854775807	0.0	24
32416190071	0.0	28
32416190071	0.0	28
