9223372036854775807	0.0	False
9223372036854775807	0.0	False
9223372036854775807	0.0	False
9223372036854775806	0.0005574226379394531	False
9223372036854775805	0.0008707046508789062	False
9223372036854775804	0.0	False
9223372036854775803	0.0	False
9223372036854775802	0.0	False
9223372036854775801	0.0	False
9223372036854775800	0.0010116100311279297	False
9223372036854775799	0.0	False
460804913	0.0008804798126220703	False
460804914	0.0	False
460804912	0.0	False
460804913	0.0	False
460804913	0.0	False
179426549	0.0009870529174804688	True
32416190071	0.017952680587768555	True
32416190071	0.015997648239135742	28
9223372036854775807	0.0	24
9223372036854775807	0.0	24
32416190071	0.01999807357788086	28
32416190071	0.019972562789916992	28
32416190071	0.0	28
32416190072	0.0	24
32416190072	0.0	24
9223372036854775807	0.0	24
9223372036854775806	0.0	24
9223372036854775806	0.0	24
9223372036854775806	0.0	24
9223372036854775806	0.0	24
9223372036854775810	0.0	24
