concatenationXY,time
7347.6765,0.0
7348.6765,0.0
7349.6765,0.0
7350.6765,0.0
7351.6765,0.0
7352.6765,0.0
7353.6765,0.0
7354.6765,0.0
7355.6765,0.0
7356.6765,0.0
7357.6765,0.0
7358.6765,0.0
7359.6765,0.0
7360.6765,0.0
7361.6765,0.0
7362.6765,0.0
7363.6765,0.0
7364.6765,0.0
7365.6765,0.0
7366.6765,0.0
7367.6765,0.0009949207305908203
7368.6765,0.0
7369.6765,0.0
7370.6765,0.0
7371.6765,0.0
7372.6765,0.0
7373.6765,0.0
7374.6765,0.0
7375.6765,0.0
7376.6765,0.0
7377.6765,0.0
7378.6765,0.0
7379.6765,0.0
7380.6765,0.0
7381.6765,0.0
7382.6765,0.0
7383.6765,0.0
7384.6765,0.0
7385.6765,0.0
7386.6765,0.0
7387.6765,0.0
7388.6765,0.0
7389.6765,0.0
7390.6765,0.0
7391.6765,0.0
7392.6765,0.0
7393.6765,0.0
7394.6765,0.0
7395.6765,0.0
7396.6765,0.0
7397.6765,0.0
7398.6765,0.0
7399.6765,0.0
7400.6765,0.0
7401.6765,0.0
7402.6765,0.0
7403.6765,0.0
7404.6765,0.0
7405.6765,0.0
7406.6765,0.0
7407.6765,0.0
7408.6765,0.0
7409.6765,0.0
7410.6765,0.0
7411.6765,0.000997304916381836
7412.6765,0.0
7413.6765,0.0
7414.6765,0.0
7415.6765,0.0
7416.6765,0.0
7417.6765,0.0
7418.6765,0.0
7419.6765,0.0
7420.6765,0.0
7421.6765,0.0
7422.6765,0.0
7423.6765,0.0
7424.6765,0.0009970664978027344
7425.6765,0.0
7426.6765,0.0
7427.6765,0.0
7428.6765,0.0
7429.6765,0.0
7430.6765,0.0
7431.6765,0.0
7432.6765,0.0
7433.6765,0.0
7434.6765,0.0
7435.6765,0.0
7436.6765,0.0
7437.6765,0.0
7438.6765,0.0
7439.6765,0.0
7440.6765,0.0
7441.6765,0.0
7442.6765,0.0
7443.6765,0.0
7444.6765,0.0
7445.6765,0.0
7446.6765,0.0
7447.6765,0.0
7448.6765,0.0
7449.6765,0.0009970664978027344
7450.6765,0.0
7451.6765,0.0
7452.6765,0.0
7453.6765,0.0
7454.6765,0.0
7455.6765,0.0
7456.6765,0.000993490219116211
7457.6765,0.0
7458.6765,0.0
7459.6765,0.0
7460.6765,0.0
7461.6765,0.0
7462.6765,0.0
7463.6765,0.0
7464.6765,0.0
7465.6765,0.0
7466.6765,0.0
7467.6765,0.0
7468.6765,0.0
7469.6765,0.0
7470.6765,0.0
7471.6765,0.0
7472.6765,0.0
7473.6765,0.0
7474.6765,0.0
7475.6765,0.0
7476.6765,0.0
7477.6765,0.0
7478.6765,0.0
7479.6765,0.0
7480.6765,0.0
7481.6765,0.0
7482.6765,0.0
7483.6765,0.0
7484.6765,0.0
7485.6765,0.0
7486.6765,0.0
7487.6765,0.0
7488.6765,0.0
7489.6765,0.0
7490.6765,0.001007080078125
7491.6765,0.0
7492.6765,0.0
7493.6765,0.0
7494.6765,0.0
7495.6765,0.0
7496.6765,0.0
7497.6765,0.0
7498.6765,0.0
7499.6765,0.0009980201721191406
7500.6765,0.0
7501.6765,0.0
7502.6765,0.0
7503.6765,0.0009970664978027344
7504.6765,0.0
7505.6765,0.0
7506.6765,0.0
7507.6765,0.0
7508.6765,0.0
7509.6765,0.0
7510.6765,0.0
7511.6765,0.0
7512.6765,0.0
7513.6765,0.0
7514.6765,0.0
7515.6765,0.0
7516.6765,0.0
7517.6765,0.0
7518.6765,0.0
7519.6765,0.0
7520.6765,0.0
7521.6765,0.0
7522.6765,0.0
7523.6765,0.0
7524.6765,0.0
7525.6765,0.0
7526.6765,0.0
7527.6765,0.0009968280792236328
7528.6765,0.0
7529.6765,0.0
7530.6765,0.0
7531.6765,0.0
7532.6765,0.0
7533.6765,0.0
7534.6765,0.0
7535.6765,0.0
7536.6765,0.0
7537.6765,0.0
7538.6765,0.0
7539.6765,0.0
7540.6765,0.0
7541.6765,0.0009975433349609375
7542.6765,0.0
7543.6765,0.0
7544.6765,0.0
7545.6765,0.0
7546.6765,0.0
7547.6765,0.0
7548.6765,0.0
7549.6765,0.0
7550.6765,0.0
7551.6765,0.0
7552.6765,0.0
7553.6765,0.0
7554.6765,0.0
7555.6765,0.0
7556.6765,0.0
7557.6765,0.0
7558.6765,0.0
7559.6765,0.0009958744049072266
7560.6765,0.0
7561.6765,0.0
7562.6765,0.0
7563.6765,0.0
7564.6765,0.0
7565.6765,0.0
7566.6765,0.0
7567.6765,0.0
7568.6765,0.0
7569.6765,0.0
7570.6765,0.0
7571.6765,0.0
7572.6765,0.0
7573.6765,0.000997781753540039
7574.6765,0.0
7575.6765,0.0
7576.6765,0.0
7577.6765,0.0
7578.6765,0.0
7579.6765,0.0
7580.6765,0.0
7581.6765,0.0
7582.6765,0.0
7583.6765,0.0
7584.6765,0.0
7585.6765,0.0
7586.6765,0.0
7587.6765,0.0
7588.6765,0.0
7589.6765,0.0
7590.6765,0.0
7591.6765,0.0
7592.6765,0.000997781753540039
7593.6765,0.0
7594.6765,0.0
7595.6765,0.0
7596.6765,0.0
7597.6765,0.0
7598.6765,0.0
7599.6765,0.0
7600.6765,0.0
7601.6765,0.0
7602.6765,0.0
7603.6765,0.0
7604.6765,0.0
7605.6765,0.0
7606.6765,0.0
7607.6765,0.0
7608.6765,0.0
7609.6765,0.0
7610.6765,0.0
7611.6765,0.0
7612.6765,0.0
7613.6765,0.0
7614.6765,0.0
7615.6765,0.0
7616.6765,0.0
7617.6765,0.0
7618.6765,0.0
7619.6765,0.0
7620.6765,0.0
7621.6765,0.0
7622.6765,0.0
7623.6765,0.0
7624.6765,0.0
7625.6765,0.0009968280792236328
7626.6765,0.0
7627.6765,0.0
7628.6765,0.0
7629.6765,0.000997781753540039
7630.6765,0.0
7631.6765,0.0
7632.6765,0.0
7633.6765,0.0
7634.6765,0.0
7635.6765,0.0
7636.6765,0.0
7637.6765,0.0
7638.6765,0.0
7639.6765,0.0
7640.6765,0.0
7641.6765,0.0
7642.6765,0.0
7643.6765,0.0
7644.6765,0.0
7645.6765,0.0
7646.6765,0.0009968280792236328
7647.6765,0.0
7648.6765,0.0
7649.6765,0.0
7650.6765,0.0
7651.6765,0.0
7652.6765,0.0
7653.6765,0.0
7654.6765,0.000997781753540039
7655.6765,0.0
7656.6765,0.0
7657.6765,0.0
7658.6765,0.0
7659.6765,0.0
7660.6765,0.0
7661.6765,0.0
7662.6765,0.0
7663.6765,0.0
7664.6765,0.0
7665.6765,0.0
7666.6765,0.0
7667.6765,0.0
7668.6765,0.0
7669.6765,0.0
7670.6765,0.0
7671.6765,0.0
7672.6765,0.0
7673.6765,0.0
7674.6765,0.000997781753540039
7675.6765,0.0
7676.6765,0.0
7677.6765,0.0
7678.6765,0.0
7679.6765,0.0
7680.6765,0.0
7681.6765,0.0
7682.6765,0.0
7683.6765,0.0
7684.6765,0.0
7685.6765,0.0
7686.6765,0.0
7687.6765,0.0
7688.6765,0.0
7689.6765,0.0
7690.6765,0.0
7691.6765,0.0
7692.6765,0.0
7693.6765,0.0
7694.6765,0.0
7695.6765,0.0
7696.6765,0.0
7697.6765,0.0
7698.6765,0.0
7699.6765,0.0
7700.6765,0.0
7701.6765,0.0
7702.6765,0.0
7703.6765,0.0
7704.6765,0.0
7705.6765,0.0
7706.6765,0.0
7707.6765,0.0
7708.6765,0.0009846687316894531
7709.6765,0.0
7710.6765,0.0
7711.6765,0.0
7712.6765,0.0
7713.6765,0.0
7714.6765,0.0
7715.6765,0.0
7716.6765,0.0
7717.6765,0.0
7718.6765,0.0
7719.6765,0.0
7720.6765,0.0
7721.6765,0.0
7722.6765,0.0
7723.6765,0.0
7724.6765,0.0
7725.6765,0.0
7726.6765,0.0
7727.6765,0.0
7728.6765,0.0
7729.6765,0.0
7730.6765,0.0
7731.6765,0.0
7732.6765,0.0
7733.6765,0.0
7734.6765,0.0
7735.6765,0.0
7736.6765,0.0
7737.6765,0.0
7738.6765,0.0
7739.6765,0.0
7740.6765,0.0
7741.6765,0.0
7742.6765,0.000997781753540039
7743.6765,0.0
7744.6765,0.0
7745.6765,0.0
7746.6765,0.0009975433349609375
7747.6765,0.0009925365447998047
7748.6765,0.0
7749.6765,0.0
225851433717.433,0.0009968280792236328
1836311903.26791,0.0
